Pokémon,Sentiment,Sentiment_stemmed,Type,HP,Attack,Defense,SpAtk,SpDef,Speed,Total,Generation,Legendary,Tokens,Tokens_stemmed
Zoroark,5.638508771929824,5.543369565217391,Dark,60,105,60,120,60,105,510,V,None,"['zoroark', 'bipedal', 'gray-brown', 'fox-like', 'pokémon', 'crimson', 'black', 'accents', 'pointed', 'snout', 'ears', 'red', 'insides', 'also', 'red', 'rimming', 'eyes', 'mouth', 'large', 'red', 'voluminous', 'mane', 'black', 'tips', 'somewhat', 'resembles', 'ponytail', 'teal', 'bangle', 'length', 'separates', 'mass', 'mane', 'lower', 'portion', 'black', 'ruff', 'upper', 'body', 'pointed', 'shoulders', 'arms', 'extend', 'upper', 'arms', 'thin', 'whereas', 'lower', 'arms', 'still', 'slim', 'bulkier', 'arms', 'spiky', 'extensions', 'fur', 'elbows', 'red', 'claws', 'hands', 'feet', 'zoroark', 'eyes', 'red-rimmed', 'light', 'blue', 'irises', 'zoroark', 'create', 'illusions', 'indistinguishable', 'reality', 'deluding', 'many', 'people', 'simultaneously', 'even', 'create', 'illusory', 'landscapes', 'forests', 'dwells', 'hide', 'territory', 'protect', 'den', 'however', 'zoroark', 'incapable', 'physically', 'changing', 'another', 'form', 'merely', 'capable', 'casting', 'illusions', 'zoroark', 'takes', 'form', 'human', 'capable', 'human', 'speech', 'make', 'convincing', 'illusions', 'attacks', 'illusions', 'extremely', 'realistic', 'enough', 'fool', 'even', 'cameras', 'make', 'one', 'believe', 'physically', 'affected', 'though', 'illusion', 'direct', 'physical', 'effect', 'zoroark', 'lives', 'groups', 'unity', 'strong', 'extremely', 'protective', 'cares', 'go', 'lengths', 'keep', 'safe', 'including', 'risking', 'life', 'hold', 'grudges', 'harm', 'loved', 'ones', 'zoroark', 'hide', 'zorua', 'young', 'mane', 'protect', 'carry', 'around', 'stories', 'say', 'zoroark', 'punishes', 'attempt', 'catch', 'trapping', 'illusion']","['zoroark', 'biped', 'gray-brown', 'fox-lik', 'pokémon', 'crimson', 'black', 'accent', 'point', 'snout', 'ear', 'red', 'insid', 'also', 'red', 'rim', 'eye', 'mouth', 'larg', 'red', 'volumin', 'mane', 'black', 'tip', 'somewhat', 'resembl', 'ponytail', 'teal', 'bangl', 'length', 'separ', 'mass', 'mane', 'lower', 'portion', 'black', 'ruff', 'upper', 'bodi', 'point', 'shoulder', 'arm', 'extend', 'upper', 'arm', 'thin', 'wherea', 'lower', 'arm', 'still', 'slim', 'bulkier', 'arm', 'spiki', 'extens', 'fur', 'elbow', 'red', 'claw', 'hand', 'feet', 'zoroark', 'eye', 'red-rim', 'light', 'blue', 'iris', 'zoroark', 'creat', 'illus', 'indistinguish', 'realiti', 'delud', 'mani', 'peopl', 'simultan', 'even', 'creat', 'illusori', 'landscap', 'forest', 'dwell', 'hide', 'territori', 'protect', 'den', 'howev', 'zoroark', 'incap', 'physic', 'chang', 'anoth', 'form', 'mere', 'capabl', 'cast', 'illus', 'zoroark', 'take', 'form', 'human', 'capabl', 'human', 'speech', 'make', 'convinc', 'illus', 'attack', 'illus', 'extrem', 'realist', 'enough', 'fool', 'even', 'camera', 'make', 'one', 'believ', 'physic', 'affect', 'though', 'illus', 'direct', 'physic', 'effect', 'zoroark', 'live', 'group', 'uniti', 'strong', 'extrem', 'protect', 'care', 'go', 'length', 'keep', 'safe', 'includ', 'risk', 'life', 'hold', 'grudg', 'harm', 'love', 'one', 'zoroark', 'hide', 'zorua', 'young', 'mane', 'protect', 'carri', 'around', 'stori', 'say', 'zoroark', 'punish', 'attempt', 'catch', 'trap', 'illus']"
Minccino,5.5552,5.652173913043478,Normal,55,50,40,40,40,75,300,V,None,"['minccino', 'cleaning', 'minccino', 'furry', 'gray', 'chinchilla-like', 'pokémon', 'scruffs', 'fur', 'head', 'neck', 'large', 'ears', 'sides', 'head', 'red', 'insides', 'partly', 'covered', 'tufts', 'fur', 'large', 'brown', 'eyes', 'small', 'dot-like', 'nose', 'limbs', 'somewhat', 'rounded', 'small', 'ears', 'tail', 'white', 'tips', 'tail', 'also', 'long', 'particularly', 'furry', 'tail', 'acts', 'like', 'broom', 'minccino', 'uses', 'clean', 'den', 'also', 'brushes', 'another', 'minccino', 'tail', 'greet', 'prefers', 'clean', 'habitats', 'obsesses', 'cleaning', 'dirty', 'items', 'also', 'use', 'tail', 'perform', 'evolution', 'signature', 'move', 'tail', 'slap', 'br', 'clear=left']","['minccino', 'clean', 'minccino', 'furri', 'gray', 'chinchilla-lik', 'pokémon', 'scruff', 'fur', 'head', 'neck', 'larg', 'ear', 'side', 'head', 'red', 'insid', 'partli', 'cover', 'tuft', 'fur', 'larg', 'brown', 'eye', 'small', 'dot-lik', 'nose', 'limb', 'somewhat', 'round', 'small', 'ear', 'tail', 'white', 'tip', 'tail', 'also', 'long', 'particularli', 'furri', 'tail', 'act', 'like', 'broom', 'minccino', 'use', 'clean', 'den', 'also', 'brush', 'anoth', 'minccino', 'tail', 'greet', 'prefer', 'clean', 'habitat', 'obsess', 'clean', 'dirti', 'item', 'also', 'use', 'tail', 'perform', 'evolut', 'signatur', 'move', 'tail', 'slap', 'br', 'clear=left']"
Cinccino,5.429491525423732,5.387169811320756,Normal,75,95,60,65,60,115,470,V,None,"['cinccino', 'cleaning', 'cinccino', 'furry', 'gray', 'chinchilla-like', 'pokémon', 'large', 'ears', 'located', 'sides', 'head', 'red', 'insides', 'partly', 'covered', 'tufts', 'fur', 'eyes', 'large', 'brown', 'small', 'rounded', 'nose', 'limbs', 'somewhat', 'rounded', 'small', 'tail', 'long', 'fluffy', 'incredibly', 'white', 'color', 'also', 'two', 'large', 'long', 'fluffs', 'head', 'wrap', 'around', 'back', 'cinccino', 'uses', 'long', 'fur', 'scarf', 'pokédex', 'confirms', 'two', 'fur', 'strands', 'head', 'scarf', 'separate.', 'fur', 'coated', 'special', 'oil', 'repels', 'enemy', 'attacks', 'also', 'used', 'skin', 'treatment', 'fur', 'feels', 'amazing', 'touch', 'repels', 'dust', 'prevents', 'static', 'electricity', 'building', 'cinccino', 'pre-evolution', 'known', 'pokémon', 'capable', 'learning', 'tail', 'slap', 'br', 'clear=left']","['cinccino', 'clean', 'cinccino', 'furri', 'gray', 'chinchilla-lik', 'pokémon', 'larg', 'ear', 'locat', 'side', 'head', 'red', 'insid', 'partli', 'cover', 'tuft', 'fur', 'eye', 'larg', 'brown', 'small', 'round', 'nose', 'limb', 'somewhat', 'round', 'small', 'tail', 'long', 'fluffi', 'incred', 'white', 'color', 'also', 'two', 'larg', 'long', 'fluff', 'head', 'wrap', 'around', 'back', 'cinccino', 'use', 'long', 'fur', 'scarf', 'pokédex', 'confirm', 'two', 'fur', 'strand', 'head', 'scarf', 'separate.', 'fur', 'coat', 'special', 'oil', 'repel', 'enemi', 'attack', 'also', 'use', 'skin', 'treatment', 'fur', 'feel', 'amaz', 'touch', 'repel', 'dust', 'prevent', 'static', 'electr', 'build', 'cinccino', 'pre-evolut', 'known', 'pokémon', 'capabl', 'learn', 'tail', 'slap', 'br', 'clear=left']"
Gothita,5.484571428571428,5.422580645161292,Psychic,45,30,50,55,65,45,290,V,None,"['gothita', 'small', 'humanoid', 'pokémon', 'small', 'tuft', 'hair', 'sticks', 'top', 'head', 'two', 'white', 'bow-shaped', 'feelers', 'side', 'purple', 'head', 'third', 'bow-shaped', 'feeler', 'neck', 'ribbon-like', 'feelers', 'used', 'amplify', 'psychic', 'power', 'two', 'large', 'blue', 'eyes', 'three', 'eyelashes', 'small', 'red', 'lips', 'gothita', 'intently', 'observes', 'around', 'become', 'unaware', 'attacks', 'torso', 'black', 'white', 'zigzagging', 'line', 'running', 'horizontally', 'middle', 'arms', 'legs', 'short', 'stubby', 'visible', 'digits']","['gothita', 'small', 'humanoid', 'pokémon', 'small', 'tuft', 'hair', 'stick', 'top', 'head', 'two', 'white', 'bow-shap', 'feeler', 'side', 'purpl', 'head', 'third', 'bow-shap', 'feeler', 'neck', 'ribbon-lik', 'feeler', 'use', 'amplifi', 'psychic', 'power', 'two', 'larg', 'blue', 'eye', 'three', 'eyelash', 'small', 'red', 'lip', 'gothita', 'intent', 'observ', 'around', 'becom', 'unawar', 'attack', 'torso', 'black', 'white', 'zigzag', 'line', 'run', 'horizont', 'middl', 'arm', 'leg', 'short', 'stubbi', 'visibl', 'digit']"
Gothorita,5.731111111111113,5.672380952380951,Psychic,60,45,70,75,85,55,390,V,None,"['gothorita', 'black', 'humanoid', 'pokémon', 'slim', 'arms', 'legs', 'two', 'round', 'black', 'buns', 'side', 'head', 'smaller', 'drop-shaped', 'piece', 'hanging', 'adorning', 'hair', 'four', 'white', 'bows', 'two', 'bun', 'pale', 'purple', 'face', 'cyan', 'eyes', 'red', 'lips', 'two', 'white', 'bows', 'body', 'flares', 'bottom', 'form', 'skirt', 'shape', 'gothorita', 'uses', 'starlight', 'source', 'power', 'able', 'use', 'psychic', 'powers', 'arrange', 'rocks', 'match', 'star', 'also', 'use', 'powers', 'control', 'people', 'pokémon', 'hypnosis']","['gothorita', 'black', 'humanoid', 'pokémon', 'slim', 'arm', 'leg', 'two', 'round', 'black', 'bun', 'side', 'head', 'smaller', 'drop-shap', 'piec', 'hang', 'adorn', 'hair', 'four', 'white', 'bow', 'two', 'bun', 'pale', 'purpl', 'face', 'cyan', 'eye', 'red', 'lip', 'two', 'white', 'bow', 'bodi', 'flare', 'bottom', 'form', 'skirt', 'shape', 'gothorita', 'use', 'starlight', 'sourc', 'power', 'abl', 'use', 'psychic', 'power', 'arrang', 'rock', 'match', 'star', 'also', 'use', 'power', 'control', 'peopl', 'pokémon', 'hypnosi']"
Gothitelle,5.697704918032786,5.556153846153848,Psychic,70,55,95,95,110,65,490,V,None,"['gothitelle', 'humanoid', 'pokémon', 'primarily', 'black', 'body', 'head', 'teardrop-shaped', 'white', 'bow-like', 'fixture', 'attached', 'base', 'tip', 'black', 'skin', 'gothitelle', 'head', 'opens', 'onto', 'purple', 'face', 'zig-zag', 'pattern', 'resembling', 'bangs', 'gothitelle', 'large', 'heavy-lidded', 'eyes', 'blue', 'irises', 'white', 'pupils', 'well', 'small', 'mouth', 'red', 'lips', 'four', 'flat', 'black', 'disks', 'flank', 'side', 'head', 'gothitelle', 'body', 'split', 'four', 'progressively-larger', 'tiers', 'head', 'arms', 'attached', 'smallest', 'uppermost', 'tier', 'arms', 'thin', 'ending', 'small', 'purple', 'hands', 'white', 'disks', 'wrists', 'tier', 'gothitelle', 'body', 'white', 'bow-like', 'fixture', 'front', 'gothitelle', 'immense', 'psychic', 'power', 'distort', 'space', 'around', 'showing', 'visions', 'distant', 'stars', 'past', 'events', 'predict', 'future', 'placement', 'movement', 'stars', 'weeps', 'discovers', 'lifespan', 'trainer']","['gothitel', 'humanoid', 'pokémon', 'primarili', 'black', 'bodi', 'head', 'teardrop-shap', 'white', 'bow-lik', 'fixtur', 'attach', 'base', 'tip', 'black', 'skin', 'gothitel', 'head', 'open', 'onto', 'purpl', 'face', 'zig-zag', 'pattern', 'resembl', 'bang', 'gothitel', 'larg', 'heavy-lid', 'eye', 'blue', 'iris', 'white', 'pupil', 'well', 'small', 'mouth', 'red', 'lip', 'four', 'flat', 'black', 'disk', 'flank', 'side', 'head', 'gothitel', 'bodi', 'split', 'four', 'progressively-larg', 'tier', 'head', 'arm', 'attach', 'smallest', 'uppermost', 'tier', 'arm', 'thin', 'end', 'small', 'purpl', 'hand', 'white', 'disk', 'wrist', 'tier', 'gothitel', 'bodi', 'white', 'bow-lik', 'fixtur', 'front', 'gothitel', 'immens', 'psychic', 'power', 'distort', 'space', 'around', 'show', 'vision', 'distant', 'star', 'past', 'event', 'predict', 'futur', 'placement', 'movement', 'star', 'weep', 'discov', 'lifespan', 'trainer']"
Solosis,5.620625,5.5540740740740775,Psychic,45,30,40,105,50,20,290,V,None,"['solosis', 'round', 'green', 'pokémon', 'surrounded', 'darker', 'green', 'gel-like', 'substance', 'liquid', 'covering', 'allows', 'solosis', 'live', 'conditions', 'inner', 'body', 'dark', 'oval', 'eyes', 'red', 'diamond-shaped', 'mouth', 'upper', 'left', 'side', 'head', 'curly', 'yellow', 'growth', 'resembles', 'endoplasmic', 'reticulum', 'cell', 'uses', 'psychic', 'powers', 'communicate', 'telepathy', 'well', 'drive', 'away', 'potential', 'threats']","['solosi', 'round', 'green', 'pokémon', 'surround', 'darker', 'green', 'gel-lik', 'substanc', 'liquid', 'cover', 'allow', 'solosi', 'live', 'condit', 'inner', 'bodi', 'dark', 'oval', 'eye', 'red', 'diamond-shap', 'mouth', 'upper', 'left', 'side', 'head', 'curli', 'yellow', 'growth', 'resembl', 'endoplasm', 'reticulum', 'cell', 'use', 'psychic', 'power', 'commun', 'telepathi', 'well', 'drive', 'away', 'potenti', 'threat']"
Duosion,5.5061904761904765,5.544722222222222,Psychic,65,40,50,125,60,30,370,V,None,"['duosion', 'pale', 'green', 'large', 'head', 'stubby', 'arms', 'body', 'tapers', 'point', 'bottom', 'oval', 'black', 'eyes', 'red', 'diamond-shaped', 'mouth', 'encased', 'darker', 'green', 'gelatinous', 'substance', 'forms', 'small', 'round', 'bumps', 'lower', 'sides', 'duosion', 'head', 'small', 'circular', 'piece', 'matter', 'floats', 'inside', 'substance', 'pokémon', 'head', 'two', 'brains', 'occasionally', 'causes', 'attempt', 'two', 'different', 'actions', 'however', 'exhibits', 'greater', 'psychic', 'powers', 'brains', 'think', 'alike']","['duosion', 'pale', 'green', 'larg', 'head', 'stubbi', 'arm', 'bodi', 'taper', 'point', 'bottom', 'oval', 'black', 'eye', 'red', 'diamond-shap', 'mouth', 'encas', 'darker', 'green', 'gelatin', 'substanc', 'form', 'small', 'round', 'bump', 'lower', 'side', 'duosion', 'head', 'small', 'circular', 'piec', 'matter', 'float', 'insid', 'substanc', 'pokémon', 'head', 'two', 'brain', 'occasion', 'caus', 'attempt', 'two', 'differ', 'action', 'howev', 'exhibit', 'greater', 'psychic', 'power', 'brain', 'think', 'alik']"
Reuniclus,5.599999999999999,5.6756249999999975,Psychic,110,65,75,125,85,30,490,V,None,"['reuniclus', 'pale', 'green', 'pokémon', 'surrounded', 'blob', 'translucent', 'green', 'gelatinous', 'substance', 'large', 'round', 'head', 'thin', 'stripe', 'center', 'eyes', 'black', 'oval', 'mouth', 'red', 'triangular', 'body', 'small', 'stubby', 'arms', 'legs', 'however', 'several', 'round', 'objects', 'floating', 'next', 'arms', 'objects', 'increase', 'size', 'darken', 'color', 'body', 'form', 'arm-like', 'appendages', 'gel', 'around', 'appendages', 'forms', 'three-fingered', 'hands', 'head', 'two', 'rounded', 'triangular', 'objects', 'suspended', 'gel', 'giving', 'impression', 'horns', 'ears', 'gel', 'forms', 'stubby', 'round', 'tail', 'base', 'reuniclus', 'body', 'reuniclus', 'controls', 'powerful', 'arms', 'using', 'psychic', 'powers', 'form', 'network', 'brains', 'reuniclus', 'clasping', 'hands']","['reuniclu', 'pale', 'green', 'pokémon', 'surround', 'blob', 'transluc', 'green', 'gelatin', 'substanc', 'larg', 'round', 'head', 'thin', 'stripe', 'center', 'eye', 'black', 'oval', 'mouth', 'red', 'triangular', 'bodi', 'small', 'stubbi', 'arm', 'leg', 'howev', 'sever', 'round', 'object', 'float', 'next', 'arm', 'object', 'increas', 'size', 'darken', 'color', 'bodi', 'form', 'arm-lik', 'appendag', 'gel', 'around', 'appendag', 'form', 'three-fing', 'hand', 'head', 'two', 'round', 'triangular', 'object', 'suspend', 'gel', 'give', 'impress', 'horn', 'ear', 'gel', 'form', 'stubbi', 'round', 'tail', 'base', 'reuniclu', 'bodi', 'reuniclu', 'control', 'power', 'arm', 'use', 'psychic', 'power', 'form', 'network', 'brain', 'reuniclu', 'clasp', 'hand']"
Primeape,5.636769230769231,5.494827586206899,Fighting,65,105,60,60,70,95,455,I,None,"['primeape', 'eating', 'bananas', 'primeape', 'bipedal', 'simian', 'pokémon', 'round', 'body', 'covered', 'whitish', 'shaggy', 'fur', 'usually', 'throbbing', 'vein', 'left', 'side', 'forehead', 'triangular', 'ears', 'pink', 'insides', 'narrow', 'eyes', 'tiny', 'pupils', 'pink', 'snout-like', 'nose', 'arms', 'legs', 'brown', 'metal', 'shackles', 'wrists', 'ankles', 'probably', 'indicative', 'method', 'training', 'weights', 'hands', 'visible', 'fingers', 'instead', 'resembling', 'mittens', 'boxing', 'gloves', 'feet', 'two', 'toes', 'primeape', 'easily', 'angered', 'even', 'slightest', 'glance', 'eye', 'contact', 'make', 'furious', 'primeape', 'furious', 'blood', 'circulation', 'boosted', 'makes', 'muscles', 'stronger', 'cost', 'intelligence', 'however', 'sturdy', 'vessels', 'brain', 'help', 'keep', 'healthy', 'chase', 'anyone', 'upsets', 'stop', 'caught', 'quarry', 'even', 'awoken', 'sleep', 'groggily', 'chase', 'whatever', 'woke', 'shown', 'fondness', 'bananas', 'primeape', 'found', 'dl|list', 'pokémon', 'habitat|mountain', 'pokémon|on', 'mountains']","['primeap', 'eat', 'banana', 'primeap', 'biped', 'simian', 'pokémon', 'round', 'bodi', 'cover', 'whitish', 'shaggi', 'fur', 'usual', 'throb', 'vein', 'left', 'side', 'forehead', 'triangular', 'ear', 'pink', 'insid', 'narrow', 'eye', 'tini', 'pupil', 'pink', 'snout-lik', 'nose', 'arm', 'leg', 'brown', 'metal', 'shackl', 'wrist', 'ankl', 'probabl', 'indic', 'method', 'train', 'weight', 'hand', 'visibl', 'finger', 'instead', 'resembl', 'mitten', 'box', 'glove', 'feet', 'two', 'toe', 'primeap', 'easili', 'anger', 'even', 'slightest', 'glanc', 'eye', 'contact', 'make', 'furiou', 'primeap', 'furiou', 'blood', 'circul', 'boost', 'make', 'muscl', 'stronger', 'cost', 'intellig', 'howev', 'sturdi', 'vessel', 'brain', 'help', 'keep', 'healthi', 'chase', 'anyon', 'upset', 'stop', 'caught', 'quarri', 'even', 'awoken', 'sleep', 'groggili', 'chase', 'whatev', 'woke', 'shown', 'fond', 'banana', 'primeap', 'found', 'dl|list', 'pokémon', 'habitat|mountain', 'pokémon|on', 'mountain']"
Ducklett,5.570869565217391,5.6379166666666665,"('Flying', 'Water')",62,44,50,44,50,55,305,V,None,"['ducklett', 'light-blue', 'duckling-like', 'pokémon', 'two', 'feathery', 'tufts', 'head', 'connect', 'bottom', 'forming', 'v-shape', 'darker', 'blue', 'feathery', 'underside', 'makes', 'appear', 'wp|moulting', 'birds|mid-moult', 'yellow', 'webbed', 'feet', 'small', 'tail', 'ducklett', 'lives', 'around', 'ponds', 'rivers', 'talented', 'diver', 'spray', 'water', 'feathers', 'self-defense', 'foe', 'distracted', 'spray', 'allowing', 'ducklett', 'escape']","['ducklett', 'light-blu', 'duckling-lik', 'pokémon', 'two', 'featheri', 'tuft', 'head', 'connect', 'bottom', 'form', 'v-shape', 'darker', 'blue', 'featheri', 'undersid', 'make', 'appear', 'wp|moult', 'birds|mid-moult', 'yellow', 'web', 'feet', 'small', 'tail', 'ducklett', 'live', 'around', 'pond', 'river', 'talent', 'diver', 'spray', 'water', 'feather', 'self-defens', 'foe', 'distract', 'spray', 'allow', 'ducklett', 'escap']"
Swanna,5.624230769230771,5.5375609756097575,"('Flying', 'Water')",75,87,63,87,63,98,473,V,None,"['swanna', 'swan-like', 'pokémon', 'primarily', 'white', 'plumage', 'beak', 'long', 'yellow', 'topped', 'black', 'cere', 'several', 'white', 'feathery', 'features', 'adorning', 'head', 'rounded', 'features', 'sides', 'head', 'pointed', 'feature', 'atop', 'swanna', 'possesses', 'long', 'curving', 'neck', 'fluid', 'neck', 'strong', 'bill', 'swanna', 'capable', 'accurate', 'jabbing', 'thrusting', 'attacks', 'two', 'light-blue', 'feathery', 'features', 'similar', 'sides', 'swanna', 'head', 'present', 'swanna', 'underside', 'swanna', 'large', 'wings', 'positioned', 'curve', 'away', 'body', 'swanna', 'legs', 'small', 'webbed', 'feet', 'dark', 'swanna', 'known', 'fly', 'thousands', 'miles', 'without', 'rest', 'swanna', 'flies', 'sun', 'rises', 'dusk', 'flocks', 'swanna', 'dance', 'leader', 'middle', 'routine']","['swanna', 'swan-lik', 'pokémon', 'primarili', 'white', 'plumag', 'beak', 'long', 'yellow', 'top', 'black', 'cere', 'sever', 'white', 'featheri', 'featur', 'adorn', 'head', 'round', 'featur', 'side', 'head', 'point', 'featur', 'atop', 'swanna', 'possess', 'long', 'curv', 'neck', 'fluid', 'neck', 'strong', 'bill', 'swanna', 'capabl', 'accur', 'jab', 'thrust', 'attack', 'two', 'light-blu', 'featheri', 'featur', 'similar', 'side', 'swanna', 'head', 'present', 'swanna', 'undersid', 'swanna', 'larg', 'wing', 'posit', 'curv', 'away', 'bodi', 'swanna', 'leg', 'small', 'web', 'feet', 'dark', 'swanna', 'known', 'fli', 'thousand', 'mile', 'without', 'rest', 'swanna', 'fli', 'sun', 'rise', 'dusk', 'flock', 'swanna', 'danc', 'leader', 'middl', 'routin']"
Vanillite,5.59397435897436,5.59873015873016,Ice,36,50,50,65,60,44,305,V,None,"['file', 'snowless', 'vanillite.png|thumb|left|170px|a', 'bald', 'vanillite', 'melted', 'snow', 'covering', 'vanillite', 'heads', 'covered', 'something', 'resembling', 'soft', 'serve', 'vanilla', 'ice', 'cream', 'beneath', 'lies', 'actual', 'head', 'made', 'icy', 'material', 'body', 'dark', 'blue', 'eyes', 'dark-blue', 'mouth', 'light', 'blue', 'crystals', 'cheeks', 'small', 'body', 'adorned', 'specks', 'ice', 'stubby', 'arms', 'snow', 'vanillite', 'head', 'melt', 'heat', 'repeated', 'touching', 'leaving', 'bald', 'appearance', 'simply', 'ice', 'creature', 'japanese', 'pokédex', 'becomes', 'embarrassed', 'seen', 'state', 'vanillite', 'born', 'icicles', 'hit', 'morning', 'sunlight', 'wish', 'melt', 'blow', 'winds', 'low', 'nbsp', 'nbsp', 'causes', 'create', 'ice', 'crystals', 'make', 'snow', 'nearby', 'areas', 'exhales', 'sleeps', 'buried', 'snow', 'gains', 'energy', 'morning', 'sun', 'hotter', 'regions', 'treasured', 'households', 'though', 'shrinks', 'little', 'little', 'glalie', 'natural', 'predator', 'vanillite', 'left', 'clear']","['file', 'snowless', 'vanillite.png|thumb|left|170px|a', 'bald', 'vanillit', 'melt', 'snow', 'cover', 'vanillit', 'head', 'cover', 'someth', 'resembl', 'soft', 'serv', 'vanilla', 'ice', 'cream', 'beneath', 'lie', 'actual', 'head', 'made', 'ici', 'materi', 'bodi', 'dark', 'blue', 'eye', 'dark-blu', 'mouth', 'light', 'blue', 'crystal', 'cheek', 'small', 'bodi', 'adorn', 'speck', 'ice', 'stubbi', 'arm', 'snow', 'vanillit', 'head', 'melt', 'heat', 'repeat', 'touch', 'leav', 'bald', 'appear', 'simpli', 'ice', 'creatur', 'japanes', 'pokédex', 'becom', 'embarrass', 'seen', 'state', 'vanillit', 'born', 'icicl', 'hit', 'morn', 'sunlight', 'wish', 'melt', 'blow', 'wind', 'low', 'nbsp', 'nbsp', 'caus', 'creat', 'ice', 'crystal', 'make', 'snow', 'nearbi', 'area', 'exhal', 'sleep', 'buri', 'snow', 'gain', 'energi', 'morn', 'sun', 'hotter', 'region', 'treasur', 'household', 'though', 'shrink', 'littl', 'littl', 'glali', 'natur', 'predat', 'vanillit', 'left', 'clear']"
Vanillish,5.4304918032786915,5.548846153846153,Ice,51,65,65,80,75,59,395,V,None,"['file', 'snowless', 'vanillish.png|thumb|left|170px|a', 'bald', 'vanillish', 'melted', 'snow', 'covering', 'vanillish', 'large', 'white', 'rounded', 'upper', 'bodies', 'swirled', 'substance', 'top', 'making', 'resemble', 'scoop', 'vanilla', 'ice', 'cream', 'eyes', 'dark', 'blue', 'small', 'ice', 'crystals', 'sides', 'vanillish', 'dark', 'blue', 'mouth', 'two', 'ice', 'crystals', 'mouth', 'stubby', 'limbs', 'resemble', 'icicles', 'pointed', 'lower', 'body', 'resembles', 'large', 'icicle', 'vanillish', 'lives', 'southern', 'snowy', 'mountains', 'migrated', 'ancient', 'ice', 'age', 'creates', 'ice', 'inside', 'body', 'drinking', 'water', 'expels', 'hide', 'freeze', 'opponents', 'shatter', 'frozen', 'opponents', 'powerful', 'headbutts', 'vanillish', 'smaller', 'hotter', 'regions', 'though', 'refreeze', 'snow', 'despite', 'melting', 'process', 'leave', 'appearance', 'warped', 'left', 'clear']","['file', 'snowless', 'vanillish.png|thumb|left|170px|a', 'bald', 'vanillish', 'melt', 'snow', 'cover', 'vanillish', 'larg', 'white', 'round', 'upper', 'bodi', 'swirl', 'substanc', 'top', 'make', 'resembl', 'scoop', 'vanilla', 'ice', 'cream', 'eye', 'dark', 'blue', 'small', 'ice', 'crystal', 'side', 'vanillish', 'dark', 'blue', 'mouth', 'two', 'ice', 'crystal', 'mouth', 'stubbi', 'limb', 'resembl', 'icicl', 'point', 'lower', 'bodi', 'resembl', 'larg', 'icicl', 'vanillish', 'live', 'southern', 'snowi', 'mountain', 'migrat', 'ancient', 'ice', 'age', 'creat', 'ice', 'insid', 'bodi', 'drink', 'water', 'expel', 'hide', 'freez', 'oppon', 'shatter', 'frozen', 'oppon', 'power', 'headbutt', 'vanillish', 'smaller', 'hotter', 'region', 'though', 'refreez', 'snow', 'despit', 'melt', 'process', 'leav', 'appear', 'warp', 'left', 'clear']"
